mapid,hash,type,name,area,levels
1210101,0xB11E25BE,line,2_0000201,2,
1210101,0xB79F338D,line,2_0000101,2,1101212
1210101,0xB83488B8,line,4_0000501,4,
1210101,0xBE850A5E,line,4_0000101,4,1101214
1210101,0xC198C492,line,4_0000201,4,1101224
1210101,0xCF63A036,line,1_0000401,1,
1210101,0xD17E35C0,line,1_0000102,1,
1210101,0xD28B5BD3,line,6_0000101,6,
1210101,0xDB397B68,line,3_0000501,3,
1210101,0xDDAA433E,line,3_0000402,3,
1210101,0xE545F3E1,line,,10,
1210101,0xA298F892,mapinfo,mapinfo,,
1210102,0x65C60E29,levelinfo,levelinfo,,1201602
1210102,0x4C710C77,line,2_0000102,2,1201602
1210102,0xA59CEB24,line,1_0000101,1,
1210102,0xA298F892,mapinfo,mapinfo,,
1210103,0x65C60E29,levelinfo,levelinfo,,1201901
1210103,0xA59CEB24,line,1_0000101,1,1201901
1210103,0xA298F892,mapinfo,mapinfo,,
1210104,0x65C60E29,levelinfo,levelinfo,,1201601
1210104,0xB79F338D,line,2_0000101,2,1201601
1210104,0xA298F892,mapinfo,mapinfo,,
1210105,0x65C60E29,levelinfo,levelinfo,,1201902
1210105,0xA59CEB24,line,1_0000101,1,1201902
1210105,0xA298F892,mapinfo,mapinfo,,
1210106,0x65C60E29,levelinfo,levelinfo,,1201904
1210106,0x4C710C77,line,2_0000102,2,1201904
1210106,0x626214A9,line,2_0000103,2,1201904
1210106,0x96B8C17C,line,2_0000105,2,1201904
1210106,0xFD74354C,line,2_0000104,2,1201904
1210106,0xA298F892,mapinfo,mapinfo,,
1210107,0x65C60E29,levelinfo,levelinfo,,1201903
1210107,0x538BD72B,line,1_0000001,1,1201903
1210107,0xFF2087CE,line,1_0000002,1,
1210107,0xA298F892,mapinfo,mapinfo,,
1210108,0x65C60E29,levelinfo,levelinfo,,1201905
1210108,0x538BD72B,line,1_0000001,1,1201905
1210108,0xA298F892,mapinfo,mapinfo,,
1210111,0x65C60E29,levelinfo,levelinfo,,1101201;1101202;1101203;1101601;1101602;1101603;1101604;7101602;7101603;7101604
1210111,0x0AE935E2,line,4_0000202,4,
1210111,0x4014C4DE,line,3_0000101,3,1101203
1210111,0x43C75160,line,3_0000102,3,
1210111,0x79093141,line,5_0000101,5,1101602
1210111,0x7BFCC185,line,5_0000201,5,1101603
1210111,0xA59CEB24,line,1_0000101,1,1101201
1210111,0xA5C8A4CC,line,5_0000102,5,7101602
1210111,0xB3DEF6FA,line,5_0000202,5,7101603
1210111,0xB79F338D,line,2_0000101,2,1101202
1210111,0xBE850A5E,line,4_0000101,4,
1210111,0xC198C492,line,4_0000201,4,1101601
1210111,0xCC91F5DF,line,5_0000302,5,7101604
1210111,0xD17E35C0,line,1_0000102,1,
1210111,0xF3A4B7EC,line,5_0000301,5,1101604
1210111,0xA298F892,mapinfo,mapinfo,,
1210112,0x65C60E29,levelinfo,levelinfo,,1101231
1210112,0x538BD72B,line,1_0000001,1,
1210112,0x7B1B39DC,line,1_0002001,1,1101231
1210112,0xDC2C1A53,line,2_0100001,2,1101231
1210112,0xA298F892,mapinfo,mapinfo,,
1210113,0x65C60E29,levelinfo,levelinfo,,1101605
1210113,0x3A06611B,line,2_0004001,2,1101605
1210113,0x95A9C688,line,4_0200001,4,1101605
1210113,0xA298F892,mapinfo,mapinfo,,
1210114,0x65C60E29,levelinfo,levelinfo,,1101234
1210114,0x538BD72B,line,1_0000001,1,1101234
1210114,0xA298F892,mapinfo,mapinfo,,
1210131,0x65C60E29,levelinfo,levelinfo,,1101232
1210131,0x072EB3E0,line,5_0000001,5,1101232
1210131,0x4014C4DE,line,3_0000101,3,
1210131,0x43C75160,line,3_0000102,3,
1210131,0x79093141,line,5_0000101,5,
1210131,0xA59CEB24,line,1_0000101,1,
1210131,0xB79F338D,line,2_0000101,2,
1210131,0xBE850A5E,line,4_0000101,4,
1210131,0xC198C492,line,4_0000201,4,
1210131,0xD17E35C0,line,1_0000102,1,
1210131,0xA298F892,mapinfo,mapinfo,,
1210211,0x65C60E29,levelinfo,levelinfo,,1101606
1210211,0x538BD72B,line,1_0000001,1,1101606
1210211,0xFF2087CE,line,1_0000002,1,1101606
1210211,0xA298F892,mapinfo,mapinfo,,
1210212,0x65C60E29,levelinfo,levelinfo,,1101233
1210212,0x1B454A31,line,1_0000112,1,1101233
1210212,0x2411156C,line,1_0000103,1,1101233
1210212,0x2F282E33,line,1_0000121,1,1101233
1210212,0x35924E2F,line,1_0000104,1,1101233
1210212,0x61AE9CB0,line,1_0000114,1,1101233
1210212,0x69F93897,line,1_0000111,1,1101233
1210212,0x7F9D974C,line,1_0000113,1,1101233
1210212,0x9F03C957,line,1_0000124,1,1101233
1210212,0xA35BAF93,line,1_0000122,1,1101233
1210212,0xA59CEB24,line,1_0000101,1,1101233
1210212,0xD17E35C0,line,1_0000102,1,1101233
1210212,0xD28B5BD3,line,6_0000101,6,
1210212,0xE18C0AAF,line,1_0000123,1,1101233
1210212,0xA298F892,mapinfo,mapinfo,,
1210301,0x65C60E29,levelinfo,levelinfo,,1101225;1101704
1210301,0x538BD72B,line,1_0000001,1,1101225;1101704
1210301,0xFF2087CE,line,1_0000002,1,1101225;1101704
1210301,0xA298F892,mapinfo,mapinfo,,
1210302,0x65C60E29,levelinfo,levelinfo,,1101226;1101229
1210302,0x538BD72B,line,1_0000001,1,1101226;1101229
1210302,0xFF2087CE,line,1_0000002,1,1101229
1210302,0xA298F892,mapinfo,mapinfo,,
1210303,0x65C60E29,levelinfo,levelinfo,,1101227
1210303,0x538BD72B,line,1_0000001,1,1101227
1210303,0xA298F892,mapinfo,mapinfo,,
1210304,0x65C60E29,levelinfo,levelinfo,,1101228;1101236
1210304,0x538BD72B,line,1_0000001,1,1101228;1101236
1210304,0xFF2087CE,line,1_0000002,1,1101236
1210304,0xA298F892,mapinfo,mapinfo,,
1210305,0x65C60E29,levelinfo,levelinfo,,1101237
1210305,0x538BD72B,line,1_0000001,1,1101237
1210305,0xFF2087CE,line,1_0000002,1,
1210305,0xA298F892,mapinfo,mapinfo,,
1210306,0x65C60E29,levelinfo,levelinfo,,1101235;1101240
1210306,0x538BD72B,line,1_0000001,1,1101235;1101240
1210306,0xFF2087CE,line,1_0000002,1,1101235;1101240
1210306,0xA298F892,mapinfo,mapinfo,,
1210307,0x65C60E29,levelinfo,levelinfo,,1101238;1101241
1210307,0x538BD72B,line,1_0000001,1,1101238;1101241
1210307,0xFF2087CE,line,1_0000002,1,1101241
1210307,0xA298F892,mapinfo,mapinfo,,
1210309,0x65C60E29,levelinfo,levelinfo,,1101230;1101706
1210309,0x538BD72B,line,1_0000001,1,1101230;1101706
1210309,0xFF2087CE,line,1_0000002,1,1101706
1210309,0xA298F892,mapinfo,mapinfo,,
1210310,0x65C60E29,levelinfo,levelinfo,,1101239
1210310,0x538BD72B,line,1_0000001,1,1101239
1210310,0xA298F892,mapinfo,mapinfo,,
1220102,0x65C60E29,levelinfo,levelinfo,,1201603;1201604;7201603;7201604
1220102,0x0CEB6052,line,2_0000202,2,7201603;7201604
1220102,0x4C710C77,line,2_0000102,2,1201603;1201604
1220102,0x626214A9,line,2_0000103,2,1201603;1201604
1220102,0xB11E25BE,line,2_0000201,2,7201603;7201604
1220102,0xB79F338D,line,2_0000101,2,1201603;1201604
1220102,0xFD74354C,line,2_0000104,2,
1220102,0xA298F892,mapinfo,mapinfo,,
1220103,0x65C60E29,levelinfo,levelinfo,,1201219
1220103,0x538BD72B,line,1_0000001,1,1201219
1220103,0xA298F892,mapinfo,mapinfo,,
1220104,0x65C60E29,levelinfo,levelinfo,,1201221
1220104,0x538BD72B,line,1_0000001,1,1201221
1220104,0xA298F892,mapinfo,mapinfo,,
1220105,0x65C60E29,levelinfo,levelinfo,,1201704
1220105,0x538BD72B,line,1_0000001,1,1201704
1220105,0xA298F892,mapinfo,mapinfo,,
1220106,0x65C60E29,levelinfo,levelinfo,,1201222
1220106,0x538BD72B,line,1_0000001,1,1201222
1220106,0xA298F892,mapinfo,mapinfo,,
1220107,0x65C60E29,levelinfo,levelinfo,,1201223;1201225
1220107,0x538BD72B,line,1_0000001,1,1201223;1201225
1220107,0xFF2087CE,line,1_0000002,1,1201225
1220107,0xA298F892,mapinfo,mapinfo,,
1220108,0x65C60E29,levelinfo,levelinfo,,1201224;1201705
1220108,0x538BD72B,line,1_0000001,1,1201224;1201705
1220108,0xFF2087CE,line,1_0000002,1,1201224;1201705
1220108,0xA298F892,mapinfo,mapinfo,,
1220110,0x65C60E29,levelinfo,levelinfo,,1201226;1201227
1220110,0x538BD72B,line,1_0000001,1,1201226;1201227
1220110,0xFF2087CE,line,1_0000002,1,1201226;1201227
1220110,0xA298F892,mapinfo,mapinfo,,
1220301,0x65C60E29,levelinfo,levelinfo,,1201906
1220301,0xA59CEB24,line,1_0000101,1,1201906
1220301,0xA298F892,mapinfo,mapinfo,,
1230101,0x65C60E29,levelinfo,levelinfo,,1300101;1300102;1300103;1300104;1300105;1300111;1300305;7300102;7300103;7300104
1230101,0x0ACC4B22,line,1_0000006,1,1300105;1300111
1230101,0x1FFD9496,line,1_0000004,1,1300104;1300105;1300111
1230101,0x40DF1C89,line,1_0000009,1,
1230101,0x49E9FFCD,line,1_0000003,1,1300101;1300102;1300103;1300104;1300105;1300111
1230101,0x538BD72B,line,1_0000001,1,1300101;1300102;1300103;1300104;1300105;1300111
1230101,0x6BE4D318,line,1_0000005,1,1300105;1300111
1230101,0xA59CEB24,line,1_0000101,1,1300305
1230101,0xA8AA9FEE,line,1_0000007,1,7300102;7300103
1230101,0xCD73BB20,line,1_0000008,1,7300102;7300103
1230101,0xFF2087CE,line,1_0000002,1,1300101;1300102;1300103;1300104;1300105;1300111
1230101,0xA298F892,mapinfo,mapinfo,,
1230102,0x65C60E29,levelinfo,levelinfo,,1300106;1300108;1300110;1302120;7302120
1230102,0x1FFD9496,line,1_0000004,1,1300110;1302120;7302120
1230102,0x49E9FFCD,line,1_0000003,1,1300110;1302120;7302120
1230102,0x538BD72B,line,1_0000001,1,1300106;1300108;1300110;1302120;7302120
1230102,0x6BE4D318,line,1_0000005,1,1302120;7302120
1230102,0xFF2087CE,line,1_0000002,1,1300108;1300110;1302120;7302120
1230102,0xA298F892,mapinfo,mapinfo,,
1230103,0x65C60E29,levelinfo,levelinfo,,1300107;1300109
1230103,0x538BD72B,line,1_0000001,1,1300107;1300109
1230103,0xFF2087CE,line,1_0000002,1,1300109
1230103,0xA298F892,mapinfo,mapinfo,,
1230104,0x65C60E29,levelinfo,levelinfo,,1302161;7302161
1230104,0x538BD72B,line,1_0000001,1,1302161
1230104,0xFF2087CE,line,1_0000002,1,7302161
1230104,0xA298F892,mapinfo,mapinfo,,
1230105,0x65C60E29,levelinfo,levelinfo,,1300702;1302702;7302702
1230105,0x2545D063,line,11_0000001,11,1300702;1302702;7302702
1230105,0x28BDB8B6,line,11_0000003,11,1300702;7302702
1230105,0x547A605E,line,11_0000002,11,7302702
1230105,0xA298F892,mapinfo,mapinfo,,
1230106,0x65C60E29,levelinfo,levelinfo,,1301201;1301202;7301201;7301202
1230106,0x1FFD9496,line,1_0000004,1,7301201;7301202
1230106,0x49E9FFCD,line,1_0000003,1,7301201;7301202
1230106,0x538BD72B,line,1_0000001,1,1301201;1301202
1230106,0xFF2087CE,line,1_0000002,1,1301201;1301202
1230106,0xA298F892,mapinfo,mapinfo,,
1230109,0x65C60E29,levelinfo,levelinfo,,1301203;1301206
1230109,0x538BD72B,line,1_0000001,1,1301203;1301206
1230109,0xFF2087CE,line,1_0000002,1,1301203;1301206
1230109,0xA298F892,mapinfo,mapinfo,,
1230110,0x65C60E29,levelinfo,levelinfo,,1301906
1230110,0x49E9FFCD,line,1_0000003,1,
1230110,0x538BD72B,line,1_0000001,1,1301906
1230110,0x5D36F0C0,line,2_0000001,2,
1230110,0xA298F892,mapinfo,mapinfo,,
1230111,0x65C60E29,levelinfo,levelinfo,,1301204;1301207
1230111,0x538BD72B,line,1_0000001,1,1301204;1301207
1230111,0xFF2087CE,line,1_0000002,1,1301207
1230111,0xA298F892,mapinfo,mapinfo,,
1230112,0x65C60E29,levelinfo,levelinfo,,1301205;1301208
1230112,0x538BD72B,line,1_0000001,1,1301205;1301208
1230112,0xFF2087CE,line,1_0000002,1,1301205;1301208
1230112,0xA298F892,mapinfo,mapinfo,,
1230113,0x65C60E29,levelinfo,levelinfo,,1301212;1302704
1230113,0x49E9FFCD,line,1_0000003,1,1301212
1230113,0x538BD72B,line,1_0000001,1,1301212;1302704
1230113,0xFF2087CE,line,1_0000002,1,1301212
1230113,0xA298F892,mapinfo,mapinfo,,
1230115,0x65C60E29,levelinfo,levelinfo,,1301210;1302703
1230115,0x538BD72B,line,1_0000001,1,1301210;1302703
1230115,0xFF2087CE,line,1_0000002,1,1301210;1302703
1230115,0xA298F892,mapinfo,mapinfo,,
1230116,0x65C60E29,levelinfo,levelinfo,,1301209
1230116,0x538BD72B,line,1_0000001,1,1301209
1230116,0xA298F892,mapinfo,mapinfo,,
1230117,0x65C60E29,levelinfo,levelinfo,,1301211
1230117,0x538BD72B,line,1_0000001,1,1301211
1230117,0xA298F892,mapinfo,mapinfo,,
1230118,0x65C60E29,levelinfo,levelinfo,,1301213
1230118,0x538BD72B,line,1_0000001,1,1301213
1230118,0xA298F892,mapinfo,mapinfo,,
1230119,0x65C60E29,levelinfo,levelinfo,,1301214
1230119,0x538BD72B,line,1_0000001,1,1301214
1230119,0xA298F892,mapinfo,mapinfo,,
1230201,0x65C60E29,levelinfo,levelinfo,,1300201
1230201,0x538BD72B,line,1_0000001,1,1300201
1230201,0xA298F892,mapinfo,mapinfo,,
1230301,0x65C60E29,levelinfo,levelinfo,,1301901
1230301,0x538BD72B,line,1_0000001,1,1301901
1230301,0xA298F892,mapinfo,mapinfo,,
1230302,0x65C60E29,levelinfo,levelinfo,,1301902
1230302,0x538BD72B,line,1_0000001,1,1301902
1230302,0xA298F892,mapinfo,mapinfo,,
1230303,0x65C60E29,levelinfo,levelinfo,,1301903
1230303,0x49E9FFCD,line,1_0000003,1,1301903
1230303,0x538BD72B,line,1_0000001,1,
1230303,0xFF2087CE,line,1_0000002,1,
1230303,0xA298F892,mapinfo,mapinfo,,
1230304,0x65C60E29,levelinfo,levelinfo,,1301904
1230304,0x49E9FFCD,line,1_0000003,1,1301904
1230304,0xA298F892,mapinfo,mapinfo,,
1240101,0x65C60E29,levelinfo,levelinfo,,1401203;1401204;7401203;7401204
1240101,0x1FFD9496,line,1_0000004,1,7401204
1240101,0x49E9FFCD,line,1_0000003,1,7401203;7401204
1240101,0x538BD72B,line,1_0000001,1,1401203;1401204;7401203;7401204
1240101,0xFF2087CE,line,1_0000002,1,1401204;7401203;7401204
1240101,0xA298F892,mapinfo,mapinfo,,
1240102,0x65C60E29,levelinfo,levelinfo,,1401201;1401202;7401201;7401202
1240102,0x1FFD9496,line,1_0000004,1,7401201;7401202
1240102,0x49E9FFCD,line,1_0000003,1,7401201;7401202
1240102,0x538BD72B,line,1_0000001,1,1401201;1401202;7401201;7401202
1240102,0xFF2087CE,line,1_0000002,1,1401202;7401201;7401202
1240102,0xA298F892,mapinfo,mapinfo,,
1240103,0x65C60E29,levelinfo,levelinfo,,1401205;1401206;7401205
1240103,0x49E9FFCD,line,1_0000003,1,7401205
1240103,0x538BD72B,line,1_0000001,1,1401205;1401206;7401205
1240103,0xFF2087CE,line,1_0000002,1,1401205;1401206;7401205
1240103,0xA298F892,mapinfo,mapinfo,,
1310101,0x65C60E29,levelinfo,levelinfo,,1101111;1101205;1101206;1101207;1101208;1101209;1101210;1101215;1101216;1101251;1101252;1101301;1101302;1101303;1101304;1101305;1103162;1103164;7101111;7101205;7101208;7103162
1310101,0x06ED2976,line,4_0000004,4,1101206;1101207
1310101,0x08DFA755,line,3_0600001,3,1101304
1310101,0x09740987,line,1_0004002,1,1101302;1101305
1310101,0x0A31ADE5,line,4_0000001,4,1101206;1101207
1310101,0x1075C396,line,5_0400001,5,1101302
1310101,0x1616D028,line,4_0105001,4,1101302
1310101,0x29807C97,line,4_0000003,4,1101206;1101207
1310101,0x2D3D6487,line,4_0000002,4,1101206;1101207
1310101,0x2EB7E586,line,8_0000001,8,1101205;1101208;7101205;7101208
1310101,0x3428725D,line,3_0000001,3,1103162;7103162
1310101,0x49C5EB16,line,9_0006001,9,1101304
1310101,0x49E9FFCD,line,1_0000003,1,1101215
1310101,0x4E8AB2FB,line,6_0903001,6,1101304
1310101,0x51DDC051,line,5_0200001,5,1101303
1310101,0x538BD72B,line,1_0000001,1,1101111;1101215;7101111
1310101,0x58686AD9,line,9_0007001,9,1101301
1310101,0x5D36F0C0,line,2_0000001,2,1101209;1101210
1310101,0x6A35CDF5,line,2_0305001,2,1101303
1310101,0x6ED5B7DE,line,7_0908001,7,1101301
1310101,0x70A9EFE2,line,4_0107001,4,1101305
1310101,0x8735C899,line,8_0000003,8,7101205;7101208
1310101,0x98F4F793,line,3_0000002,3,7103162
1310101,0xA1F72F4A,line,7_0400001,7,1101305
1310101,0xAC30DD1E,line,1_0004003,1,1101302;1101305
1310101,0xAF28F8FD,line,2_0000002,2,1101210
1310101,0xC8DB4D84,line,8_0000004,8,7101205
1310101,0xC90FC546,line,8_0700001,8,1101301
1310101,0xD394206E,line,6_0000001,6,1101216
1310101,0xD7B8BDB0,line,9_0000002,9,1101251;1101252
1310101,0xE4204422,line,1_0004001,1,1101302;1101305
1310101,0xE60FAA15,line,8_0000002,8,1101205;1101208;7101205;7101208
1310101,0xF7F1FE28,line,9_0000001,9,1101251;1101252
1310101,0xFDA4C370,line,3_0002001,3,1101303
1310101,0xFF2087CE,line,1_0000002,1,1101215;7101111
1310101,0xA298F892,mapinfo,mapinfo,,
1310102,0x65C60E29,levelinfo,levelinfo,,1101204;1103199
1310102,0x57393115,line,7_0000001,7,1101204;1103199
1310102,0xAD7B1BBE,line,7_0000002,7,1101204;1103199
1310102,0xE85B8685,line,7_0000003,7,1103199
1310102,0xA298F892,mapinfo,mapinfo,,
1310201,0x65C60E29,levelinfo,levelinfo,,1101112;1101219;1101220;1101221;1102301;1102302;1102303;1102304;1102305;1103101;1103165;1105107;7101112;7103165;7105107
1310201,0x045F0DA4,line,2_0301001,2,1102302
1310201,0x2545D063,line,11_0000001,11,1101220
1310201,0x2A60D6B7,line,9_0010001,9,1102305
1310201,0x2ABBAFCB,line,6_1000001,6,1102305
1310201,0x2EB7E586,line,8_0000001,8,1101219
1310201,0x3428725D,line,3_0000001,3,1101112;1101221
1310201,0x3BC3A1B0,line,11_0007001,11,1102304
1310201,0x416198A8,line,2_0300001,2,1103101
1310201,0x4AD45D25,line,10_0906001,10,1102305
1310201,0x4E0946AB,line,7_0406001,7,1102303;1105107;7105107
1310201,0x61BEF369,line,1_0200001,1,1102302
1310201,0x6485DB70,line,7_0406003,7,7105107
1310201,0x68289BCE,line,6_0700003,6,7105107
1310201,0x68F36B60,line,4_0003001,4,1103101
1310201,0x6A8DCB97,line,8_0005001,8,1102301
1310201,0x744B2EA3,line,6_0700002,6,1105107;7105107
1310201,0x7BD848CC,line,6_0700001,6,1102303;1105107;7105107
1310201,0x85DDFE4D,line,7_1104001,7,1102304
1310201,0x902FC192,line,4_0700001,4,1102304
1310201,0x90A52C29,line,6_0500001,6,1102301
1310201,0x98F4F793,line,3_0000002,3,1101221
1310201,0xAD5F010A,line,3_0402001,3,1103101
1310201,0xBD310B02,line,7_0406002,7,1105107;7105107
1310201,0xC867C681,line,6_0000002,6,7103165
1310201,0xCAB2BC69,line,5_0806001,5,1102301
1310201,0xD394206E,line,6_0000001,6,1103165;7103165
1310201,0xD3AA97BF,line,4_0007002,4,1105107;7105107
1310201,0xEF59F8B9,line,4_0007001,4,1102303;1105107;7105107
1310201,0xFB8974BB,line,4_0007003,4,7105107
1310201,0xFDA4C370,line,3_0002001,3,1102302
1310201,0xA298F892,mapinfo,mapinfo,,
1310202,0x65C60E29,levelinfo,levelinfo,,1101703;1103703;7103703
1310202,0x49E9FFCD,line,1_0000003,1,1101703;7103703
1310202,0x538BD72B,line,1_0000001,1,1101703;1103703;7103703
1310202,0xFF2087CE,line,1_0000002,1,1101703;7103703
1310202,0xA298F892,mapinfo,mapinfo,,
1310301,0x65C60E29,levelinfo,levelinfo,,1101217;1103163
1310301,0xD7B8BDB0,line,9_0000002,9,1101217
1310301,0xF7F1FE28,line,9_0000001,9,1101217;1103163
1310301,0xA298F892,mapinfo,mapinfo,,
1410101,0x65C60E29,levelinfo,levelinfo,,1301301;1301302
1410101,0x538BD72B,line,1_0000001,1,1301301
1410101,0xA298F892,mapinfo,mapinfo,,
1410102,0x65C60E29,levelinfo,levelinfo,,7201301;7201302
1410102,0x49E9FFCD,line,1_0000003,1,
1410102,0x538BD72B,line,1_0000001,1,7201301;7201302
1410102,0xFF2087CE,line,1_0000002,1,7201301;7201302
1410102,0xA298F892,mapinfo,mapinfo,,
1410103,0x65C60E29,levelinfo,levelinfo,,1201302;1201303
1410103,0x538BD72B,line,1_0000001,1,1201302;1201303
1410103,0xFF2087CE,line,1_0000002,1,1201302
1410103,0xA298F892,mapinfo,mapinfo,,
2000101,0x65C60E29,levelinfo,levelinfo,,1100001;1100002;1100011;7100001;9200101
2000101,0x49E9FFCD,line,1_0000003,1,
2000101,0x538BD72B,line,1_0000001,1,1100001;1100002;1100011
2000101,0x7B1B39DC,line,1_0002001,1,9200101
2000101,0xDC2C1A53,line,2_0100001,2,9200101
2000101,0xFF2087CE,line,1_0000002,1,1100001;1100011
2000101,0xA298F892,mapinfo,mapinfo,,
2000103,0x65C60E29,levelinfo,levelinfo,,1100004;1100006;1100012
2000103,0x49E9FFCD,line,1_0000003,1,1100004;1100006;1100012
2000103,0x538BD72B,line,1_0000001,1,1100004;1100006;1100012
2000103,0x5D36F0C0,line,2_0000001,2,
2000103,0xFF2087CE,line,1_0000002,1,1100004;1100006;1100012
2000103,0xA298F892,mapinfo,mapinfo,,
2000104,0x65C60E29,levelinfo,levelinfo,,1100005;1100013
2000104,0x538BD72B,line,1_0000001,1,1100005;1100013
2000104,0xFF2087CE,line,1_0000002,1,1100005;1100013
2000104,0xA298F892,mapinfo,mapinfo,,
2000105,0x65C60E29,levelinfo,levelinfo,,9200110
2000105,0x7B1B39DC,line,1_0002001,1,9200110
2000105,0xDC2C1A53,line,2_0100001,2,9200110
2000105,0xA298F892,mapinfo,mapinfo,,
2040101,0x65C60E29,levelinfo,levelinfo,,1400001;1400011
2040101,0x538BD72B,line,1_0000001,1,1400001;1400011
2040101,0xFF2087CE,line,1_0000002,1,1400001;1400011
2040101,0xA298F892,mapinfo,mapinfo,,
9100102,0x65C60E29,levelinfo,levelinfo,,9000002
9100102,0x538BD72B,line,1_0000001,1,9000002
9100102,0xA298F892,mapinfo,mapinfo,,
9100104,0x65C60E29,levelinfo,levelinfo,,9000004
9100104,0x538BD72B,line,1_0000001,1,9000004
9100104,0xA298F892,mapinfo,mapinfo,,
9100105,0x65C60E29,levelinfo,levelinfo,,9000005
9100105,0x538BD72B,line,1_0000001,1,9000005
9100105,0xA298F892,mapinfo,mapinfo,,
